,# PV data for 2010 calendar year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# Derived from original 1MW trace files at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# Copyright (C) 2012 Australian Energy Market Operator Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Polygon ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
12/1/10,0.40766251,0.428628375,0.627640583,0.64119325,0.712249583,0.822958333,0.764371,0.828816667,0.853015,0.84481125,0.8149975,0.836955833,0.8302475,0.849881667,0.8481975,0.86695,0.882588,0.821206667,0.876845,0.875537,0.886503333,0.8528025,0.866603,0.8843,0.895575,0.905970833,0.916841667,0.9033225,0.880616667,0.858235833,0.872836667,0.914365833,0.913053333,0.910776667,0.90944,0.793899,0.912155833,0.916145,0.9375525,0.973223333,0.9512125,0.990055,0.8375
12/1/10,0.3946454,0.507660625,0.628840833,0.626366167,0.711630167,0.818108333,0.779425,0.817933333,0.844415,0.83906,0.81841125,0.814500833,0.820488333,0.84051,0.839928333,0.86276,0.876412,0.776451667,0.850225,0.871005,0.873763333,0.845015,0.858296,0.87632,0.849863333,0.899641667,0.91109,0.895165833,0.871616667,0.810068333,0.814766667,0.907964167,0.911849167,0.9044025,0.902458333,0.823371667,0.919015833,0.942954,0.92747125,0.967836667,0.952305,0.977235,0.72852925
12/1/10,0.418868,0.52663575,0.582304583,0.547634167,0.718429333,0.8074225,0.779484,0.7997025,0.832731667,0.83151875,0.81351875,0.7992475,0.814438333,0.822808333,0.824704167,0.845748333,0.861417,0.711225,0.811161667,0.833398,0.861150833,0.829854167,0.840952,0.862963,0.783341667,0.884935,0.904053333,0.883711667,0.858121667,0.776044167,0.82516,0.893445,0.904188333,0.895755,0.8890975,0.819233333,0.9146275,0.938746,0.91372875,0.967235,0.9409725,0.954545,0.8219875
12/1/10,0.3863749,0.520583,0.50106125,0.483464917,0.684014,0.774464167,0.722401,0.764468333,0.799803333,0.8003075,0.79511625,0.765285833,0.802345833,0.802778333,0.798268333,0.813213333,0.830449,0.620208,0.7604325,0.772906,0.840461667,0.801255833,0.808216,0.826229,0.740188333,0.87023,0.884231667,0.8630125,0.83351,0.7821125,0.788298333,0.867983333,0.881915,0.876269167,0.869439167,0.796058333,0.892549167,0.918006,0.8896425,0.944076667,0.91479875,0.915265,0.8862475
12/1/10,0.3370418,0.423452625,0.424391583,0.435492917,0.610591083,0.7060075,0.629807,0.70481,0.740073333,0.73698125,0.73891375,0.70731975,0.7609475,0.7584175,0.73074,0.748275833,0.777337,0.603458417,0.7275625,0.748124,0.7863425,0.73705,0.744186,0.757724,0.682156667,0.81805,0.833018333,0.821923333,0.780456667,0.742906667,0.727015,0.8165675,0.843449167,0.826356667,0.820330833,0.712193333,0.845554167,0.866852,0.84164875,0.888905,0.85073625,0.851735,0.88218
12/1/10,0.20762744,0.124120688,0.153624508,0.164758417,0.224862333,0.277664667,0.2420407,0.34897575,0.294594,0.29564925,0.291918375,0.57960575,0.70051,0.560714333,0.286276917,0.303755083,0.3144292,0.411126417,0.695113333,0.709966,0.564992167,0.285715167,0.2961566,0.3023222,0.537099167,0.783309167,0.730743333,0.749524167,0.442223417,0.2887735,0.292983,0.701239,0.771085,0.548274417,0.3996355,0.261240667,0.713224333,0.4340289,0.764415,0.642876167,0.546363875,0.725695,0.80929
12/1/10,0,0,0,0,0,0,0,0.031946706,0,0,0,0.209561925,0.26317225,0.139022016,0,0,0,0.098643958,0.279037417,0.274787,0.151844099,0,0,0,0.186782349,0.324473083,0.27549775,0.25844425,0.074551698,0,0,0.262031341,0.279745417,0.11994744,0.03911354,0,0.252263758,0.051626838,0.268339625,0.192861016,0.124570899,0.2912765,0.2838565
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0.012750638,0,0.00563079,0.007001059,0,0.016855283,0.012686635,0,0.024486767,0.024219825,0.030036613,0,0,0.012177124,0.028415917,0.031288342,0.03512892,0,0,0.002677558,0.024312008,0.028277225,0.030541,0.14275435,0,0,0.00759586,0.031795317,0.037513675,0.032155267,0.105235133,0.027398075,0.035594183,0.034581675,0.036018167,0.097539933,0.037805592,0.03739928,0.144715388,0.03515235,0.279776725,0.54464,0.204855
12/1/10,0.2727362,0.242108525,0.439751167,0.274744,0.418846,0.501983667,0.3849725,0.616810833,0.588623667,0.552476625,0.6339275,0.270069242,0.4378321,0.5554225,0.620655,0.642528333,0.700128,0.185788858,0.115619025,0.555941,0.5950375,0.63046,0.647049,0.694528,0.344672233,0.400234175,0.6167575,0.652860833,0.704495833,0.684891667,0.528311833,0.733253333,0.67682,0.728915833,0.720958333,0.554851333,0.717953333,0.712942,0.778045,0.74107,0.64920375,0.884265,0.55165
12/1/10,0.29305709,0.4449535,0.516485833,0.337807333,0.571806833,0.725155833,0.5580453,0.827071667,0.774795,0.75951875,0.81854625,0.743928333,0.786088333,0.828259167,0.839536667,0.840185,0.876946,0.628404,0.666268833,0.852573,0.849301667,0.862201667,0.842657,0.858646,0.675319667,0.780140833,0.891955833,0.896925,0.90887,0.894715833,0.708673333,0.9184125,0.923985,0.937316667,0.918665833,0.688771833,0.9589175,0.916077,0.91605625,0.963768333,0.8165375,0.715215,0.66380425
12/1/10,0.3442363,0.565319,0.475566083,0.362169917,0.638324417,0.777394167,0.5934178,0.868750833,0.84317,0.79818625,0.834315,0.859703333,0.856919167,0.874048333,0.878098333,0.872020833,0.900568,0.795985833,0.865084167,0.900928,0.897490833,0.89645,0.876466,0.856239,0.726535333,0.883046667,0.923266667,0.927021667,0.925109167,0.9187775,0.773165,0.946743333,0.947301667,0.948355833,0.938650833,0.727493,0.973945833,0.933266,0.90269625,0.973856667,0.83524625,0.834575,0.8179275
12/1/10,0.3656774,0.6129135,0.504808333,0.423506,0.707369167,0.792655833,0.5447147,0.8842325,0.857785,0.83670375,0.83857625,0.883130833,0.8657825,0.889435833,0.8823925,0.882531667,0.900793,0.819339167,0.871045,0.911524,0.898929167,0.9013325,0.889169,0.873171,0.805148333,0.915678333,0.931724167,0.927068333,0.920204167,0.915618333,0.797313333,0.9518475,0.942630833,0.938190833,0.940455,0.740269333,0.9730725,0.909588,0.89497,0.98341,0.83373625,0.861065,0.8651075
12/1/10,0.3949811,0.639563875,0.528264,0.431573,0.719365667,0.818690833,0.5149909,0.883531667,0.860034167,0.8385375,0.8441875,0.869699167,0.866159167,0.886691667,0.877084167,0.876630833,0.890983,0.8384825,0.868166667,0.893372,0.900171667,0.890769167,0.886323,0.880877,0.86843,0.911085833,0.92582,0.919445833,0.914488333,0.906843333,0.83812,0.9451375,0.929020833,0.930684167,0.932113333,0.721334667,0.966995833,0.905173,0.8809025,0.986301667,0.860565,0.89677,0.8279125
12/1/10,0.3387154,0.694241,0.547665417,0.474967,0.693154083,0.7879375,0.552538,0.8618825,0.859094167,0.83522625,0.8497525,0.851141667,0.847055833,0.869995833,0.865718333,0.862315833,0.880564,0.8616775,0.850268333,0.877804,0.892435,0.876854167,0.878329,0.875743,0.881655,0.902990833,0.917109167,0.9099275,0.90733,0.897389167,0.844236667,0.929678333,0.91425,0.922195833,0.9225325,0.7029325,0.9482775,0.899283,0.89104125,0.962471667,0.87241625,0.944695,0.831285
12/1/10,0.29138254,0.740973875,0.5711645,0.52241075,0.718128833,0.7278125,0.594867,0.846295,0.848131667,0.8355775,0.84308,0.816105833,0.830760833,0.857225833,0.853461667,0.856473333,0.879356,0.824405833,0.8285075,0.845813,0.879375833,0.865843333,0.872189,0.876567,0.873718333,0.894700833,0.902885833,0.907376667,0.901758333,0.893545833,0.848148333,0.855460833,0.823014583,0.914399167,0.9134625,0.700336,0.723688667,0.717847,0.815118125,0.56155,0.5805175,0.551825,0.5725225
12/1/10,0.34101147,0.69674975,0.568894917,0.483946167,0.712837,0.6803865,0.5413121,0.828503333,0.8375575,0.81754125,0.84499625,0.812541667,0.822278333,0.849585,0.843400833,0.85254,0.883071,0.8185125,0.807791667,0.851638,0.868216667,0.854823333,0.864891,0.876243,0.84728,0.8825475,0.897255,0.893879167,0.898465833,0.892043333,0.835293333,0.887609167,0.8771175,0.910640833,0.909044167,0.720609,0.847100833,0.851597,0.86584375,0.818478333,0.70576175,0.79744,0.8056525
12/1/10,0.3824344,0.629836,0.56015075,0.567344417,0.6824185,0.644582417,0.5349503,0.811266667,0.83657,0.80462125,0.83959625,0.773140833,0.814960833,0.826653333,0.803774167,0.847465,0.876926,0.798869167,0.789459167,0.825904,0.8579675,0.836884167,0.854866,0.870845,0.803251667,0.870330833,0.884531667,0.884474167,0.8838075,0.881241667,0.809058333,0.897684167,0.8937825,0.898831667,0.900014167,0.740121833,0.917643333,0.917929,0.89641,0.959625,0.77150975,0.938405,0.8926625
12/1/10,0.3694491,0.537631375,0.415276833,0.507400917,0.694068583,0.640989583,0.5829311,0.788445,0.814814167,0.777775,0.8225225,0.74635,0.789413333,0.813725833,0.729671417,0.83873,0.859967,0.741756667,0.791538333,0.785907,0.846044167,0.812289167,0.834709,0.845304,0.76065,0.862656667,0.8567925,0.872425833,0.863561667,0.865351667,0.762511833,0.87177,0.867845833,0.885898333,0.883375833,0.729468833,0.900300833,0.907023,0.8887125,0.943538333,0.7408435,0.924905,0.8626925
12/1/10,0.3007015,0.404141125,0.3164375,0.4264715,0.642026417,0.687804167,0.6385547,0.75737,0.777750833,0.7420675,0.78536,0.738975,0.781820833,0.792316667,0.759056667,0.790875,0.832292,0.671430833,0.733216667,0.721199,0.824091667,0.774534167,0.801632,0.813202,0.716936667,0.84734,0.821816667,0.833474167,0.809303333,0.841255833,0.742820333,0.833523333,0.847865,0.860926667,0.86172,0.700882833,0.868248333,0.870567,0.86550625,0.915923333,0.74095075,0.88558,0.868485
12/1/10,0.25891742,0.3616997,0.295110575,0.354505875,0.523285125,0.630599833,0.5365175,0.685545,0.703499167,0.71266625,0.69946125,0.706059,0.759725833,0.742533333,0.730365833,0.732925833,0.778875,0.568247167,0.694221667,0.730508,0.763565833,0.728920833,0.738156,0.739564,0.6347275,0.8002375,0.807530833,0.767454167,0.7439425,0.781660833,0.714440667,0.802418667,0.820135,0.819580833,0.81145,0.660091,0.80646,0.808719,0.82209625,0.844361667,0.70014925,0.826995,0.8199325
12/1/10,0.165860112,0.132039575,0.107745175,0.120775799,0.179501925,0.229902167,0.19421261,0.337470083,0.269596833,0.292127625,0.265065375,0.620426917,0.705815833,0.510591333,0.286600167,0.301031917,0.3132836,0.383226167,0.584536833,0.706713,0.555802417,0.287844333,0.2928055,0.2919961,0.451126833,0.743705833,0.688804583,0.653687167,0.419819083,0.308038333,0.2756575,0.706146417,0.765735833,0.533967667,0.395125,0.252189667,0.685725667,0.4131178,0.65196825,0.500246,0.47141575,0.72244,0.613953
12/1/10,0,0,0,0,0,0,0,0.032159956,0,0,0,0.237247425,0.2634225,0.117446016,0,0,0,0.113593675,0.21307925,0.2718123,0.145758849,0,0,0,0.136982016,0.301799083,0.243420417,0.220189833,0.069656698,0,0,0.262420175,0.283886917,0.11798094,0.036897706,0,0.247702591,0.052280038,0.190437637,0.108272016,0.120353524,0.2944525,0.1689755
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0.012714935,0.001066311,0,0.009524015,0.006936832,0,0.022749317,0.018048813,0.026384388,0,0,0.009158315,0.027954708,0.030547358,0.03448016,0,0,0,0.02043245,0.028164433,0.02945479,0.07935668,0,0,0.005484957,0.029187317,0.035620617,0.031580283,0.101085533,0.023503825,0.022344383,0.027680825,0.035502783,0.102428817,0.037751883,0.024709305,0.130660538,0.0254215,0.413853775,0.554885,0.2938981
13/1/10,0.273233,0.167081712,0.202306917,0.106851766,0.436366833,0.357796417,0.3002289,0.60054,0.55512,0.451076875,0.57015875,0.26976545,0.434221042,0.561421667,0.5955975,0.631093333,0.697576,0.172533725,0.094037698,0.5244383,0.59183,0.6305875,0.633691,0.5914629,0.340250282,0.24537452,0.520868083,0.6080275,0.696166667,0.662561667,0.576463833,0.681256667,0.518191833,0.630819333,0.724365833,0.5596085,0.7084275,0.5278393,0.683825,0.610497833,0.722217875,0.912105,0.8097975
13/1/10,0.3061599,0.286046375,0.230875583,0.154355142,0.630298058,0.484809,0.4148752,0.800710833,0.763555,0.52013975,0.7503625,0.752285,0.780611667,0.8154025,0.815604167,0.834030833,0.876465,0.42714475,0.475896417,0.754786,0.842985833,0.833488333,0.827291,0.788262,0.588389167,0.631982417,0.804220833,0.845035833,0.899836667,0.853665,0.6789745,0.8921375,0.653978917,0.8972825,0.915059167,0.67255,0.94937,0.6903368,0.85507,0.786986667,0.762320625,0.98273,0.925425
13/1/10,0.3717997,0.400289875,0.260551725,0.255272583,0.697022167,0.508453917,0.4561345,0.847135,0.827493333,0.60915475,0.79996,0.8697275,0.852494167,0.859833333,0.8568025,0.8700725,0.896665,0.567572,0.74390175,0.83863,0.883008333,0.872809167,0.86729,0.853059,0.660033,0.752105417,0.84551,0.875514167,0.901874167,0.8749675,0.7135435,0.935635,0.807165,0.8648875,0.9288575,0.691520667,0.966621667,0.7167647,0.8937675,0.82399,0.75364775,0.982665,0.9495825
13/1/10,0.4380291,0.487773375,0.319617792,0.3258655,0.727157667,0.594100333,0.5351562,0.85104,0.8513525,0.66846375,0.80657625,0.880454167,0.855961667,0.876583333,0.868828333,0.876106667,0.899196,0.637750667,0.811983333,0.862999,0.884589167,0.873850833,0.883715,0.853836,0.694743667,0.785088333,0.805925833,0.8908675,0.8937775,0.861733333,0.765156667,0.939233333,0.834808333,0.809803333,0.921823333,0.728598167,0.961795,0.7246685,0.9024925,0.809981667,0.78432125,0.97768,0.9445125
13/1/10,0.4463789,0.493537,0.332268833,0.299755667,0.71584875,0.567196667,0.5555396,0.848091667,0.843895833,0.674408875,0.79549375,0.866409167,0.857290833,0.873953333,0.866313333,0.876155,0.886243,0.5952515,0.777565833,0.865106,0.869653333,0.855944167,0.880862,0.863633,0.710113333,0.842359167,0.862896667,0.882135833,0.876783333,0.8312425,0.808698333,0.923613333,0.8834675,0.855818333,0.9022425,0.7322385,0.947255,0.7506971,0.8704775,0.801272333,0.8379625,0.972205,0.9424575
13/1/10,0.4667401,0.517183,0.394081167,0.349837167,0.670804333,0.58816275,0.5476974,0.845628333,0.82762,0.66380575,0.80125375,0.8475425,0.842150833,0.872691667,0.854518333,0.86201,0.873806,0.647522583,0.79759,0.850122,0.8723225,0.8506875,0.855858,0.860303,0.765491667,0.834659167,0.86596,0.873426667,0.84767,0.822085,0.826673333,0.904278333,0.887093333,0.857193333,0.875489167,0.767212833,0.930633333,0.794634,0.84995875,0.890921667,0.87555375,0.97762,0.9431175
13/1/10,0.499022,0.549233875,0.482790833,0.369455333,0.643350833,0.669586667,0.5059382,0.835456667,0.80894,0.59801925,0.80437625,0.819679167,0.824814167,0.8608825,0.841410833,0.8503825,0.842038,0.644309583,0.787116667,0.841048,0.858591667,0.8397225,0.839069,0.79428,0.785776667,0.811363333,0.847100833,0.852065,0.797304167,0.76981,0.791991667,0.865415,0.8684175,0.864050833,0.856285833,0.843935,0.916596667,0.854282,0.86744375,0.95538,0.87777625,0.9656,0.9383125
13/1/10,0.4808583,0.511229,0.419807333,0.295884333,0.612363167,0.636670167,0.5350127,0.810694167,0.734733333,0.48532825,0.81275875,0.797954167,0.8082025,0.842771667,0.83276,0.846208333,0.833386,0.657880167,0.7727575,0.834676,0.842025,0.8195475,0.839066,0.825682,0.702443333,0.821804167,0.84411,0.8521425,0.775965,0.725731667,0.703755,0.87045,0.8636925,0.875685833,0.854201667,0.869798333,0.90659,0.898575,0.87620375,0.964396667,0.829725,0.94807,0.885105
13/1/10,0.46076774,0.419863125,0.352202333,0.258475,0.631598583,0.518403583,0.4295487,0.783788333,0.699105833,0.46298075,0.799845,0.782096667,0.797518333,0.819503333,0.822638333,0.842745,0.827446,0.575468417,0.739857083,0.829999,0.815778333,0.8096075,0.818521,0.847642,0.646065333,0.8037925,0.823585833,0.827635833,0.7708425,0.66710725,0.724385,0.868285833,0.861680833,0.867444167,0.846721667,0.844715,0.898435,0.899988,0.86511125,0.960656667,0.81619125,0.89376,0.846
13/1/10,0.5166879,0.317911375,0.342471,0.250219917,0.613425833,0.461095417,0.3466472,0.765724167,0.693325,0.509994125,0.77460625,0.76248,0.786441667,0.787886667,0.803770833,0.824064167,0.810989,0.590588,0.7562825,0.814533,0.823080833,0.80106,0.812524,0.830226,0.622899667,0.812961667,0.824960833,0.805263333,0.7294365,0.55166275,0.687573333,0.838570833,0.851871667,0.854031667,0.8366025,0.772406667,0.8767125,0.892858,0.826945,0.927128333,0.84944125,0.88236,0.715425
13/1/10,0.4401005,0.197530663,0.319472117,0.269892333,0.593315,0.425347783,0.3357976,0.7383725,0.6065235,0.527461125,0.7653175,0.732085,0.7628425,0.711505917,0.777659167,0.787080833,0.797242,0.563760333,0.707552667,0.791958,0.812354167,0.774940833,0.785929,0.801606,0.548213667,0.799956667,0.804811667,0.7789425,0.70803625,0.5894785,0.755115,0.797285833,0.837060833,0.83543,0.818656667,0.691888167,0.853769167,0.87191,0.78181125,0.874601667,0.84937125,0.86705,0.7282625
13/1/10,0.4096509,0.131581788,0.229852442,0.212124333,0.550947417,0.3040238,0.2890133,0.672389583,0.507381667,0.503315125,0.73083375,0.692251,0.7303525,0.704835833,0.723075,0.733275,0.753417,0.440877667,0.658880333,0.715355,0.756470833,0.641666167,0.696834,0.710242,0.487201333,0.7480175,0.7551125,0.7389375,0.702625833,0.594916667,0.605018167,0.74407175,0.801778333,0.778089167,0.780716667,0.671472167,0.810350833,0.82205,0.74945625,0.801626667,0.75783,0.794895,0.7329275
13/1/10,0.2524525,0.033854353,0.064566113,0.060188608,0.19986835,0.089384849,0.09988157,0.318691167,0.180035925,0.196536375,0.289797,0.605849667,0.686051667,0.548224833,0.285505833,0.301374583,0.3030964,0.311320667,0.5472145,0.659232,0.555871833,0.220158375,0.2678949,0.2753199,0.412935167,0.605669917,0.682903333,0.653517417,0.4069965,0.2282925,0.177219667,0.65371025,0.7200575,0.426040417,0.354934417,0.258242833,0.679958083,0.4127041,0.529652375,0.4986875,0.455603125,0.65101,0.49606225
13/1/10,0,0,0,0,0,0,0,0.030012623,0,0,0,0.231208008,0.259051833,0.136233683,0,0,0,0.092192941,0.193527583,0.2568227,0.152888349,0,0,0,0.151458849,0.218121133,0.2625205,0.21831725,0.069504115,0,0,0.254837675,0.25963075,0.066794032,0.023820873,0,0.239404925,0.050250738,0.129569349,0.118050849,0.098500399,0.2357725,0.130707274
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/1/10,0,0,0,0.006134319,0,0.013834606,0.010147169,0,0.024503942,0.017853112,0.03009985,0,0,0.012472999,0.026318383,0.031473183,0.03413649,0,0,0,0.017269158,0.0273588,0.030543,0.12762605,0,0,0.001988706,0.021172966,0.030753908,0.031833017,0.135100667,0.01894785,0.025104183,0.030294367,0.033185933,0.12280455,0.021138528,0.022154369,0.020392487,0.013617116,0.203547887,0.193574,0.02234315
13/1/10,0.2950397,0.173719512,0.231082725,0.252784,0.306275333,0.32673875,0.29982201,0.5548225,0.557456833,0.437529,0.64173375,0.183200975,0.412935983,0.545864167,0.591704167,0.649524167,0.689258,0.188241233,0.023547366,0.30076674,0.52912575,0.619204167,0.632873,0.6139306,0.335144883,0.243947633,0.466808917,0.503150583,0.6467,0.6731725,0.655531667,0.616710833,0.575704917,0.649652583,0.6995225,0.629657833,0.511326083,0.5161294,0.46279955,0.394384833,0.2974515,0.154792,0.21416315
13/1/10,0.271387,0.1934506,0.28249705,0.28399775,0.402424483,0.3718855,0.4719618,0.8046975,0.757800833,0.63013275,0.8114575,0.577572333,0.740325833,0.784506667,0.808559167,0.847286667,0.866106,0.661505833,0.512905167,0.5349171,0.788736667,0.825998333,0.837929,0.816486,0.509221333,0.600640417,0.518385417,0.738953333,0.8502525,0.870848333,0.793808333,0.789065,0.708643667,0.868310833,0.891931667,0.831408333,0.65512475,0.779451,0.546333,0.700157,0.376169,0.1873815,0.25091125
13/1/10,0.3697099,0.23199775,0.307563583,0.399639417,0.494124917,0.439404583,0.4993795,0.851498333,0.7931575,0.653309125,0.80454,0.710633083,0.766365,0.839768333,0.850628333,0.875445,0.889704,0.7497975,0.692130167,0.609334,0.81056,0.8605725,0.870364,0.859447,0.6280765,0.65448,0.5916785,0.786766667,0.8639725,0.8884975,0.860278333,0.866958333,0.75065725,0.871374167,0.886838333,0.875516667,0.73253125,0.7434716,0.6554795,0.892215,0.69164,0.78604,0.2839285
13/1/10,0.4923836,0.293209,0.397731,0.470912667,0.54742625,0.52156025,0.5531283,0.865575833,0.816635833,0.64755275,0.83159625,0.772065833,0.767131083,0.858045833,0.865205,0.883293333,0.891524,0.819634167,0.8240225,0.674051,0.837014167,0.868781667,0.886302,0.881952,0.743498167,0.668438667,0.679733333,0.835828333,0.862761667,0.894119167,0.888198333,0.884263333,0.836951667,0.872033333,0.893830833,0.890773333,0.744457667,0.6712992,0.74388875,0.840433333,0.8826475,0.93514,0.42043975
13/1/10,0.5794754,0.323125,0.398739917,0.457504167,0.544621333,0.476871417,0.5925559,0.854929167,0.790644167,0.64968,0.84759,0.799093333,0.81815,0.859706667,0.864133333,0.878014167,0.879204,0.826968333,0.856069167,0.744477,0.848735,0.864860833,0.880137,0.887408,0.783451667,0.637615333,0.66918275,0.821439167,0.8547775,0.890905833,0.886785,0.846765,0.833538333,0.8676725,0.894569167,0.887733333,0.8210925,0.762581,0.617516625,0.742420667,0.891595,0.788885,0.280131
13/1/10,0.626078,0.345296,0.379732,0.443682667,0.549116417,0.494973333,0.6202537,0.835173333,0.763365,0.631555625,0.848685,0.835978333,0.8220375,0.8520025,0.853394167,0.8618075,0.870525,0.8168925,0.839815833,0.806822,0.8477325,0.851328333,0.870472,0.876214,0.80452,0.795865,0.76459,0.78382,0.848294167,0.884713333,0.884501667,0.819260833,0.818651667,0.8562975,0.882058333,0.885028333,0.799811667,0.808001,0.61250125,0.86201,0.8421975,0.70795,0.39041175
