,"polygon 19 Battery Hornsdale SA (SA1:19), 11244.38 MW","polygon 30 Battery Warratah NSW (NSW1:30), 18796.29 MW","polygon 3 Existing PV (QLD1:3), 50.00 MW","polygon 4 Existing PV (QLD1:4), 879.01 MW","polygon 6 Existing PV (QLD1:6), 254.47 MW","polygon 7 Existing PV (QLD1:7), 148.00 MW","polygon 11 Existing PV (QLD1:11), 0.00 MW","polygon 16 Existing PV (QLD1:16), 579.00 MW","polygon 17 Existing PV (QLD1:17), 1189.50 MW","polygon 23 Existing PV (NSW1:23), 0.00 MW","polygon 24 Existing PV (NSW1:24), 301.00 MW","polygon 26 Existing PV (SA1:26), 270.00 MW","polygon 28 Existing PV (NSW1:28), 0.00 MW","polygon 29 Existing PV (NSW1:29), 0.00 MW","polygon 30 Existing PV (NSW1:30), 661.00 MW","polygon 31 Existing PV (NSW1:31), 0.00 MW","polygon 32 Existing PV (SA1:32), 0.00 MW","polygon 33 Existing PV (NSW1:33), 1177.00 MW","polygon 34 Existing PV (NSW1:34), 0.00 MW","polygon 35 Existing PV (NSW1:35), 0.00 MW","polygon 36 Existing PV (NSW1:36), 42.20 MW","polygon 37 Existing PV (VIC1:37), 0.00 MW","polygon 38 Existing PV (VIC1:38), 239.00 MW","polygon 39 Existing PV (VIC1:39), 0.00 MW","polygon 1 PV (QLD1:1), 0.00 MW","polygon 2 PV (QLD1:2), 0.00 MW","polygon 3 PV (QLD1:3), 0.00 MW","polygon 4 PV (QLD1:4), 0.00 MW","polygon 5 PV (QLD1:5), 10384.09 MW","polygon 6 PV (QLD1:6), 0.00 MW","polygon 7 PV (QLD1:7), 0.00 MW","polygon 8 PV (QLD1:8), 13914.04 MW","polygon 9 PV (QLD1:9), 0.00 MW","polygon 1 Existing Wind (QLD1:1), 0.00 MW","polygon 6 Existing Wind (QLD1:6), 0.00 MW","polygon 17 Existing Wind (QLD1:17), 0.00 MW","polygon 24 Existing Wind (NSW1:24), 445.00 MW","polygon 26 Existing Wind (SA1:26), 648.75 MW","polygon 27 Existing Wind (SA1:27), 1086.86 MW","polygon 28 Existing Wind (NSW1:28), 198.94 MW","polygon 30 Existing Wind (NSW1:30), 113.00 MW","polygon 31 Existing Wind (NSW1:31), 152.22 MW","polygon 32 Existing Wind (SA1:32), 615.80 MW","polygon 36 Existing Wind (NSW1:36), 1441.57 MW","polygon 37 Existing Wind (VIC1:37), 3257.69 MW","polygon 38 Existing Wind (VIC1:38), 21.00 MW","polygon 39 Existing Wind (VIC1:39), 1018.18 MW","polygon 40 Existing Wind (TAS1:40), 0.00 MW","polygon 41 Existing Wind (TAS1:41), 168.00 MW","polygon 43 Existing Wind (TAS1:43), 148.00 MW","polygon 1 wind (QLD1:1), 29984.65 MW","polygon 2 wind (QLD1:2), 0.00 MW","polygon 3 wind (QLD1:3), 5084.24 MW","polygon 4 wind (QLD1:4), 6500.00 MW","polygon 5 wind (QLD1:5), 1359.61 MW","polygon 6 wind (QLD1:6), 1500.00 MW","polygon 7 wind (QLD1:7), 6900.00 MW","polygon 8 wind (QLD1:8), 2600.00 MW","polygon 9 wind (QLD1:9), 0.00 MW","poly 17 pumped-hydro (QLD1:17), 500.00 MW","poly 36 pumped-hydro (NSW1:36), 1740.00 MW","poly 24 hydro (NSW1:24), 0.00 MW","poly 31 hydro (NSW1:31), 43.00 MW","poly 35 hydro (NSW1:35), 0.00 MW","poly 36 hydro (NSW1:36), 2513.90 MW","poly 38 hydro (VIC1:38), 450.00 MW","poly 39 hydro (VIC1:39), 0.00 MW","poly 40 hydro (TAS1:40), 586.60 MW","poly 41 hydro (TAS1:41), 280.00 MW","poly 42 hydro (TAS1:42), 590.40 MW","poly 43 hydro (TAS1:43), 462.50 MW"
10,0.0,0.0,13.544991665,270.37908095,83.477526335149,35.513266,0.0,89.5493945193,259.78858425,0.0,65.2081283,176.85675,0.0,0.0,116.3210724387,0.0,0.0,736.5950442059,0.0,0.0,18.7044822430735,0.0,117.67363370000001,0.0,0.0,0.0,0.0,0.0,5110.560237109743,0.0,0.0,6242.0900836772835,0.0,0.0,0.0,0.0,71.2,129.75,554.2986,5.9681999999999995,53.11,50.232600000000005,147.79199999999997,591.0437,293.1921,5.67,297.80552460584687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
11,0.0,0.0,22.70515,366.64034505999996,116.80919444485099,59.2,0.0,163.9427885193,358.3961121,0.0,100.7778702,229.99185000900002,0.0,0.0,202.4926679387,0.0,0.0,961.0077492059,0.0,0.0,27.192540818073496,0.0,147.80880910000002,0.0,0.0,0.0,0.0,0.0,7055.463312859355,0.0,0.0,5966.421609744816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
12,0.0,0.0,26.842120835,381.40910479653303,116.64007793249998,62.8665964,0.0,143.5435569807,329.94220155,0.0,85.5042272,228.944475,0.0,0.0,203.95716850000002,0.0,0.0,957.4198607941,0.0,0.0,25.7988402725,0.0,158.3521507,0.0,0.0,0.0,0.0,0.0,6762.927152232186,0.0,0.0,6387.042466806483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
13,0.0,0.0,28.497587499999998,401.57190948596696,145.58805499514898,52.9549772,0.0,124.86236325,255.78127769999998,0.0,76.01715870000001,225.07380000900002,0.0,0.0,240.42619100000002,0.0,0.0,943.29488,0.0,0.0,26.9402182255735,0.0,158.606375,0.0,0.0,0.0,0.0,0.0,6934.843493948884,0.0,0.0,6307.881712985426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
14,0.0,0.0,26.432645835000002,379.898819173467,149.67783321764898,46.430071600000005,0.0,128.0735454807,193.84484535,0.0,70.4163313,219.4533,0.0,0.0,212.2437399387,0.0,0.0,924.01562,0.0,0.0,21.6401705975,0.0,135.6422273,0.0,0.0,0.0,0.0,0.0,6754.259035943403,0.0,0.0,6730.746814263575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
15,0.0,0.0,24.88205,335.7451213325,157.558429807351,39.2625352,0.0,148.904325,197.16378825,0.0,54.51572035,218.198925009,0.0,0.0,144.7791605,0.0,0.0,899.9597017059,0.0,0.0,21.2822721975,0.0,165.449423,0.0,0.0,0.0,0.0,0.0,6604.4945469647055,0.0,0.0,7110.349000683041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
16,0.0,0.0,19.748891665000002,294.458241385,159.88116834985098,27.5247514,0.0,135.033222,252.76744155,0.0,31.631168940000002,204.031575,0.0,0.0,161.0489594387,0.0,0.0,759.8701210441001,0.0,0.0,23.1106068644265,0.0,157.8218814,0.0,0.0,0.0,0.0,0.0,5976.264230776357,0.0,0.0,8216.247740186565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
17,0.0,0.0,12.947079165,325.131588309033,128.64045900735098,18.12598032,0.0,131.04335037,229.22390595,0.0,18.08781842,192.556575,0.0,0.0,202.9934305,0.0,0.0,474.678656375,0.0,0.0,22.192641083073497,0.0,153.65556170000002,0.0,0.0,0.0,0.0,0.0,5276.343045700714,0.0,0.0,8147.534770290621,0.0,0.0,0.0,0.0,44.5,408.7125,608.6416,16.321037809211248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
18,10119.943673384663,5344.120193953801,3.855189565,139.624182579717,44.82463804031299,5.501822595999999,0.0,54.354309667500004,70.92434193,0.0,2.7262774,175.9272075,0.0,0.0,69.3577385,0.0,0.0,26.695424883002985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
19,1011.9943673384662,13437.221069395382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.725090009,0.0,0.0,0.0,0.0,0.0,111.729814625,0.0,0.0,0.0,0.0,32.087642641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.300000000000004,557.925,608.6416,52.615415991153554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
